order_number,product_key,cust_id,order_date,ship_date,due_date,sales,quantity,price
SO68188,WB_H098,27170,2013-10-11,2013-10-18,2013-10-23,5,1,5
SO68189,BK_T18U_62,15632,2013-10-11,2013-10-18,2013-10-23,742,1,742
SO68189,HL_U509_R,15632,2013-10-11,2013-10-18,2013-10-23,35,1,35
SO68190,BK_T18U_62,15638,2013-10-11,2013-10-18,2013-10-23,742,1,742
SO68190,HL_U509_B,15638,2013-10-11,2013-10-18,2013-10-23,35,1,35
SO68191,BK_R79Y_48,24301,2013-10-11,2013-10-18,2013-10-23,1701,1,1701
SO68192,BK_M18B_52,12579,2013-10-11,2013-10-18,2013-10-23,540,1,540
SO68193,BK_R64Y_42,21329,2013-10-11,2013-10-18,2013-10-23,1120,1,1120
SO68193,LJ_0192_X,21329,2013-10-11,2013-10-18,2013-10-23,50,1,50
SO68193,CA_1098,21329,2013-10-11,2013-10-18,2013-10-23,9,1,9
SO68194,BK_R79Y_42,14272,2013-10-11,2013-10-18,2013-10-23,1701,1,1701
SO68194,TT_R982,14272,2013-10-11,2013-10-18,2013-10-23,4,1,4
SO68194,TI_R628,14272,2013-10-11,2013-10-18,2013-10-23,25,1,25
SO68194,HL_U509_R,14272,2013-10-11,2013-10-18,2013-10-23,35,1,35
SO68195,BK_R64Y_38,20896,2013-10-11,2013-10-18,2013-10-23,1120,1,1120
SO68195,SJ_0194_M,20896,2013-10-11,2013-10-18,2013-10-23,54,1,54
SO68196,BK_R19B_48,28371,2013-10-11,2013-10-18,2013-10-23,540,1,540
SO68197,BK_T79Y_46,11412,2013-10-11,2013-10-18,2013-10-23,2384,1,2384
SO68197,CA_1098,11412,2013-10-11,2013-10-18,2013-10-23,9,1,9
SO68198,BK_R79Y_48,22460,2013-10-11,2013-10-18,2013-10-23,1701,1,1701
SO68198,LJ_0192_L,22460,2013-10-11,2013-10-18,2013-10-23,50,1,50
SO68199,TT_M928,12695,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68199,TI_M267,12695,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68200,TI_M602,15810,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68200,PK_7098,15810,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68201,WB_H098,23437,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68202,BK_M38S_46,16420,2013-10-12,2013-10-19,2013-10-24,769,1,769
SO68202,CL_9009,16420,2013-10-12,2013-10-19,2013-10-24,8,1,8
SO68203,BK_M68B_38,12520,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68203,FE_6654,12520,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68203,GL_H102_L,12520,2013-10-12,2013-10-19,2013-10-24,24,1,24
SO68204,BK_M68S_46,19031,2013-10-12,2013-10-19,2013-10-24,2320,1,2320
SO68204,HL_U509_R,19031,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68205,BK_R89B_44,25798,2013-10-12,2013-10-19,2013-10-24,2443,1,2443
SO68205,BC_R205,25798,2013-10-12,2013-10-19,2013-10-24,9,1,9
SO68206,TI_R628,11185,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68206,TT_R982,11185,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68206,PK_7098,11185,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68207,TI_R628,29023,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68207,PK_7098,29023,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68207,CL_9009,29023,2013-10-12,2013-10-19,2013-10-24,8,1,8
SO68208,TI_R092,11698,2013-10-12,2013-10-19,2013-10-24,21,1,21
SO68209,TT_T092,27213,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68209,PK_7098,27213,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68210,TT_T092,11203,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68210,TI_T723,11203,2013-10-12,2013-10-19,2013-10-24,29,1,29
SO68210,PK_7098,11203,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68211,TT_R982,11287,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68211,TI_R092,11287,2013-10-12,2013-10-19,2013-10-24,21,1,21
SO68211,PK_7098,11287,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68212,TI_M267,26685,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68213,TI_M267,26178,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68213,TT_M928,26178,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68213,FE_6654,26178,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68213,LJ_0192_X,26178,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68214,TI_M602,12106,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68214,TT_M928,12106,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68214,PK_7098,12106,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68215,TI_M602,23703,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68215,TT_M928,23703,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68216,TT_M928,23495,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68216,TI_M602,23495,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68216,HL_U509,23495,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68217,TI_M602,23558,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68217,TT_M928,23558,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68218,BC_M005,20516,2013-10-12,2013-10-19,2013-10-24,10,1,10
SO68218,WB_H098,20516,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68219,TT_M928,16072,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68219,PK_7098,16072,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68219,ST_1401,16072,2013-10-12,2013-10-19,2013-10-24,159,1,159
SO68220,WB_H098,17344,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68221,TT_M928,21276,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68221,HL_U509,21276,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68222,TT_M928,21277,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68223,TT_M928,16485,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68223,HL_U509_R,16485,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68224,TT_M928,27643,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68224,LJ_0192_M,27643,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68225,FE_6654,20479,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68225,VE_C304_S,20479,2013-10-12,2013-10-19,2013-10-24,64,1,64
SO68226,TT_R982,16545,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68226,TI_R628,16545,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68226,PK_7098,16545,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68227,TT_R982,16450,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68227,TI_R628,16450,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68227,SO_R809_M,16450,2013-10-12,2013-10-19,2013-10-24,9,1,9
SO68228,TI_R982,13608,2013-10-12,2013-10-19,2013-10-24,33,1,33
SO68228,TT_R982,13608,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68228,HL_U509,13608,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68229,TI_R628,21829,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68229,TT_R982,21829,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68229,HL_U509,21829,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68230,TT_R982,24014,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68230,HL_U509_B,24014,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68231,WB_H098,19444,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68231,SJ_0194_S,19444,2013-10-12,2013-10-19,2013-10-24,54,1,54
SO68232,TI_R092,29426,2013-10-12,2013-10-19,2013-10-24,21,1,21
SO68232,TT_R982,29426,2013-10-12,2013-10-19,2013-10-24,4,1,4
SO68233,TI_T723,12310,2013-10-12,2013-10-19,2013-10-24,29,1,29
SO68233,TT_T092,12310,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68233,HL_U509,12310,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68234,TI_M823,14077,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68234,PK_7098,14077,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68235,TI_M823,11653,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68235,TT_M928,11653,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68235,HL_U509,11653,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68235,LJ_0192_S,11653,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68236,TT_M928,12969,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68236,TI_M823,12969,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68236,PK_7098,12969,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68237,FE_6654,16213,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68237,LJ_0192_L,16213,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68238,FE_6654,13188,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68238,HL_U509,13188,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68239,BK_M18B_40,19869,2013-10-12,2013-10-19,2013-10-24,540,1,540
SO68239,BC_M005,19869,2013-10-12,2013-10-19,2013-10-24,10,1,10
SO68239,WB_H098,19869,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68239,SJ_0194_X,19869,2013-10-12,2013-10-19,2013-10-24,54,1,54
SO68240,BK_M68B_38,18433,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68240,HL_U509,18433,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68241,BK_M68B_42,12975,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68241,FE_6654,12975,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68241,RA_H123,12975,2013-10-12,2013-10-19,2013-10-24,120,1,120
SO68242,BK_M68B_38,16835,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68243,BK_M38S_38,12020,2013-10-12,2013-10-19,2013-10-24,769,1,769
SO68243,TT_M928,12020,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68243,TI_M602,12020,2013-10-12,2013-10-19,2013-10-24,30,1,30
SO68244,BK_M38S_40,14900,2013-10-12,2013-10-19,2013-10-24,769,1,769
SO68244,SH_W890_S,14900,2013-10-12,2013-10-19,2013-10-24,70,1,70
SO68245,BK_M38S_46,15005,2013-10-12,2013-10-19,2013-10-24,769,1,769
SO68245,HL_U509,15005,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68246,BK_M38S_42,15254,2013-10-12,2013-10-19,2013-10-24,769,1,769
SO68246,FE_6654,15254,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68246,LJ_0192_M,15254,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68247,BK_M68S_38,18116,2013-10-12,2013-10-19,2013-10-24,2320,1,2320
SO68247,FE_6654,18116,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68247,HL_U509_B,18116,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68248,BK_M68B_42,16478,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68248,FE_6654,16478,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68248,BC_M005,16478,2013-10-12,2013-10-19,2013-10-24,10,1,10
SO68248,WB_H098,16478,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68248,SJ_0194_X,16478,2013-10-12,2013-10-19,2013-10-24,54,1,54
SO68249,BK_M68B_38,16113,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68249,TT_M928,16113,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68249,TI_M823,16113,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68249,FE_6654,16113,2013-10-12,2013-10-19,2013-10-24,22,1,22
SO68249,HL_U509_B,16113,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68250,BK_T44U_50,19365,2013-10-12,2013-10-19,2013-10-24,1215,1,1215
SO68250,HL_U509_R,19365,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68251,BK_M68S_46,15215,2013-10-12,2013-10-19,2013-10-24,2320,1,2320
SO68251,TT_M928,15215,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68251,TI_M823,15215,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68251,HL_U509_R,15215,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68251,GL_H102_M,15215,2013-10-12,2013-10-19,2013-10-24,24,1,24
SO68252,BK_M68B_42,13010,2013-10-12,2013-10-19,2013-10-24,2295,1,2295
SO68252,TI_M823,13010,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68252,PK_7098,13010,2013-10-12,2013-10-19,2013-10-24,2,1,2
SO68253,BK_R79Y_48,21982,2013-10-12,2013-10-19,2013-10-24,1701,1,1701
SO68254,BK_T79Y_60,27418,2013-10-12,2013-10-19,2013-10-24,2384,1,2384
SO68254,HL_U509,27418,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68255,BK_T79U_54,27439,2013-10-12,2013-10-19,2013-10-24,2384,1,2384
SO68255,TI_T723,27439,2013-10-12,2013-10-19,2013-10-24,29,1,29
SO68256,BK_T79U_46,27450,2013-10-12,2013-10-19,2013-10-24,2384,1,2384
SO68256,GL_H102_L,27450,2013-10-12,2013-10-19,2013-10-24,24,1,24
SO68256,HL_U509,27450,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68257,BK_R19B_48,21658,2013-10-12,2013-10-19,2013-10-24,540,1,540
SO68257,CA_1098,21658,2013-10-12,2013-10-19,2013-10-24,9,1,9
SO68257,TI_R092,21658,2013-10-12,2013-10-19,2013-10-24,21,1,21
SO68258,BK_R19B_58,23374,2013-10-12,2013-10-19,2013-10-24,540,1,540
SO68258,WB_H098,23374,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68258,BC_R205,23374,2013-10-12,2013-10-19,2013-10-24,9,1,9
SO68258,HL_U509_R,23374,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68259,BK_R19B_44,23319,2013-10-12,2013-10-19,2013-10-24,540,1,540
SO68259,HL_U509_R,23319,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68260,BK_R79Y_48,18369,2013-10-12,2013-10-19,2013-10-24,1701,1,1701
SO68260,TI_R628,18369,2013-10-12,2013-10-19,2013-10-24,25,1,25
SO68261,BK_R79Y_40,14267,2013-10-12,2013-10-19,2013-10-24,1701,1,1701
SO68261,HL_U509_B,14267,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68261,LJ_0192_L,14267,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68262,BK_R64Y_42,20945,2013-10-12,2013-10-19,2013-10-24,1120,1,1120
SO68262,LJ_0192_X,20945,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68263,BK_R64Y_44,24112,2013-10-12,2013-10-19,2013-10-24,1120,1,1120
SO68263,HL_U509_R,24112,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68264,BK_R19B_58,28366,2013-10-12,2013-10-19,2013-10-24,540,1,540
SO68264,BC_R205,28366,2013-10-12,2013-10-19,2013-10-24,9,1,9
SO68264,WB_H098,28366,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68264,GL_H102_S,28366,2013-10-12,2013-10-19,2013-10-24,24,1,24
SO68265,BK_T44U_50,13109,2013-10-12,2013-10-19,2013-10-24,1215,1,1215
SO68265,TT_T092,13109,2013-10-12,2013-10-19,2013-10-24,5,1,5
SO68265,TI_T723,13109,2013-10-12,2013-10-19,2013-10-24,29,1,29
SO68265,HL_U509,13109,2013-10-12,2013-10-19,2013-10-24,35,1,35
SO68266,BK_M68B_46,12561,2013-10-13,2013-10-20,2013-10-25,2295,1,2295
SO68266,BC_M005,12561,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68266,WB_H098,12561,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68267,HL_U509,11711,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68267,VE_C304_S,11711,2013-10-13,2013-10-20,2013-10-25,64,1,64
SO68268,HL_U509,11787,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68269,TI_R628,15238,2013-10-13,2013-10-20,2013-10-25,25,1,25
SO68269,TT_R982,15238,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68269,HL_U509,15238,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68270,TI_R628,17503,2013-10-13,2013-10-20,2013-10-25,25,1,25
SO68270,TT_R982,17503,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68270,HL_U509,17503,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68271,FE_6654,18291,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68272,WB_H098,23426,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68272,HL_U509,23426,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68273,TT_T092,28137,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68273,PK_7098,28137,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68274,TT_R982,16166,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68274,TI_R982,16166,2013-10-13,2013-10-20,2013-10-25,33,1,33
SO68274,PK_7098,16166,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68275,CA_1098,17321,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68276,ST_1401,12704,2013-10-13,2013-10-20,2013-10-25,159,1,159
SO68277,BK_M38S_42,14795,2013-10-13,2013-10-20,2013-10-25,769,1,769
SO68277,TI_M602,14795,2013-10-13,2013-10-20,2013-10-25,30,1,30
SO68277,PK_7098,14795,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68278,BK_M68B_46,19901,2013-10-13,2013-10-20,2013-10-25,2295,1,2295
SO68278,FE_6654,19901,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68279,BK_M68S_46,19076,2013-10-13,2013-10-20,2013-10-25,2320,1,2320
SO68279,TI_M823,19076,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68279,TT_M928,19076,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68279,HL_U509_R,19076,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68280,BK_M68B_46,19028,2013-10-13,2013-10-20,2013-10-25,2295,1,2295
SO68280,WB_H098,19028,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68280,BC_M005,19028,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68280,SJ_0194_S,19028,2013-10-13,2013-10-20,2013-10-25,54,1,54
SO68281,BK_M68B_38,14159,2013-10-13,2013-10-20,2013-10-25,2295,1,2295
SO68281,FE_6654,14159,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68281,HL_U509_R,14159,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68282,BK_M18S_52,15455,2013-10-13,2013-10-20,2013-10-25,565,1,565
SO68282,FE_6654,15455,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68282,BC_M005,15455,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68282,WB_H098,15455,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68282,SJ_0194_M,15455,2013-10-13,2013-10-20,2013-10-25,54,1,54
SO68283,BK_M18B_48,19193,2013-10-13,2013-10-20,2013-10-25,540,1,540
SO68283,BC_M005,19193,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68283,WB_H098,19193,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68283,SJ_0194_S,19193,2013-10-13,2013-10-20,2013-10-25,54,1,54
SO68284,BK_M18B_40,15656,2013-10-13,2013-10-20,2013-10-25,540,1,540
SO68284,CA_1098,15656,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68285,HL_U509,11078,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68286,TT_T092,28358,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68287,TT_T092,28001,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68287,HL_U509_R,28001,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68288,TI_R092,11078,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68288,TT_R982,11078,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68289,TI_M267,25360,2013-10-13,2013-10-20,2013-10-25,25,1,25
SO68289,TT_M928,25360,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68289,PK_7098,25360,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68290,TI_R982,24264,2013-10-13,2013-10-20,2013-10-25,33,1,33
SO68290,TT_R982,24264,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68290,HL_U509_R,24264,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68291,TI_R982,25068,2013-10-13,2013-10-20,2013-10-25,33,1,33
SO68292,TT_R982,14611,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68292,TI_R982,14611,2013-10-13,2013-10-20,2013-10-25,33,1,33
SO68292,ST_1401,14611,2013-10-13,2013-10-20,2013-10-25,159,1,159
SO68293,TT_M928,13239,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68293,TI_M602,13239,2013-10-13,2013-10-20,2013-10-25,30,1,30
SO68293,PK_7098,13239,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68294,TT_M928,23062,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68294,TI_M602,23062,2013-10-13,2013-10-20,2013-10-25,30,1,30
SO68294,HL_U509,23062,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68294,LJ_0192_X,23062,2013-10-13,2013-10-20,2013-10-25,50,1,50
SO68295,BC_M005,21758,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68295,WB_H098,21758,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68296,BC_M005,23262,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68296,WB_H098,23262,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68296,HL_U509_B,23262,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68297,BC_M005,21721,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68297,WB_H098,21721,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68298,TT_M928,22184,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68298,TI_M602,22184,2013-10-13,2013-10-20,2013-10-25,30,1,30
SO68298,PK_7098,22184,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68299,BC_M005,21316,2013-10-13,2013-10-20,2013-10-25,10,1,10
SO68299,WB_H098,21316,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68299,SJ_0194_M,21316,2013-10-13,2013-10-20,2013-10-25,54,1,54
SO68300,SH_W890_S,19699,2013-10-13,2013-10-20,2013-10-25,70,1,70
SO68300,VE_C304_L,19699,2013-10-13,2013-10-20,2013-10-25,64,1,64
SO68301,WB_H098,18339,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68301,CA_1098,18339,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68302,WB_H098,17032,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68302,CL_9009,17032,2013-10-13,2013-10-20,2013-10-25,8,1,8
SO68303,WB_H098,16817,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68304,TT_M928,15539,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68304,HL_U509_R,15539,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68304,GL_H102_S,15539,2013-10-13,2013-10-20,2013-10-25,24,1,24
SO68305,TT_M928,14466,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68305,FE_6654,14466,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68305,VE_C304_L,14466,2013-10-13,2013-10-20,2013-10-25,64,1,64
SO68306,FE_6654,13374,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68306,HL_U509,13374,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68307,TI_R092,26851,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68307,PK_7098,26851,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68308,CA_1098,21123,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68308,TI_R092,21123,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68309,TI_R092,25318,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68309,TT_R982,25318,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68310,TT_R982,28883,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68310,HL_U509,28883,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68311,TT_R982,25771,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68311,TI_R092,25771,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68312,TI_R092,22377,2013-10-13,2013-10-20,2013-10-25,21,1,21
SO68312,TT_R982,22377,2013-10-13,2013-10-20,2013-10-25,4,1,4
SO68312,ST_1401,22377,2013-10-13,2013-10-20,2013-10-25,159,1,159
SO68313,TI_T723,12590,2013-10-13,2013-10-20,2013-10-25,29,1,29
SO68313,TT_T092,12590,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68313,GL_H102_S,12590,2013-10-13,2013-10-20,2013-10-25,24,1,24
SO68314,TT_T092,15057,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68314,HL_U509_B,15057,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68315,TT_T092,13683,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68315,HL_U509_B,13683,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68315,LJ_0192_M,13683,2013-10-13,2013-10-20,2013-10-25,50,1,50
SO68316,TT_T092,26996,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68316,PK_7098,26996,2013-10-13,2013-10-20,2013-10-25,2,1,2
SO68316,CL_9009,26996,2013-10-13,2013-10-20,2013-10-25,8,1,8
SO68317,TI_M823,11679,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68317,FE_6654,11679,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68317,HL_U509,11679,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68318,FE_6654,12888,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68318,LJ_0192_M,12888,2013-10-13,2013-10-20,2013-10-25,50,1,50
SO68318,GL_H102_L,12888,2013-10-13,2013-10-20,2013-10-25,24,1,24
SO68319,TI_M823,12422,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68320,TI_M823,11747,2013-10-13,2013-10-20,2013-10-25,35,1,35
SO68320,TT_M928,11747,2013-10-13,2013-10-20,2013-10-25,5,1,5
SO68320,FE_6654,11747,2013-10-13,2013-10-20,2013-10-25,22,1,22
SO68321,CA_1098,12552,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68322,BK_M38S_38,14912,2013-10-13,2013-10-20,2013-10-25,769,1,769
SO68322,CA_1098,14912,2013-10-13,2013-10-20,2013-10-25,9,1,9
SO68322,SH_W890_M,14912,2013-10-13,2013-10-20,2013-10-25,70,1,70
SO68323,BK_M68S_38,13434,2013-10-13,2013-10-20,2013-10-25,2320,1,2320
SO68323,TI_M823,13434,2013-10-13,2013-10-20,2013-10-25,35,1,35
